area_id
2
1586
2
68
113
1586
1586
1
69
43
102
66
1
40
1
1
2
53
113
1
1586
212
11
1
1
66
1
104
2
2759
4
1586
1
1002
1586
1586
2759
49
4
104
2
1002
2759
2759
40
1
1
113
41
99
99
1586
1
102
1
66
1
2
1691
1
76
2
1002
78
1002
66
77
2
11
2
1
113
1586
2
1
1
1
113
1
1
47
130
102
2032
66
1
1
1586
54
95
1
17
1002
71
1586
1002
2
1
1586
2759
1
2014
113
113
2
1
2
32
84
1
2
113
1
1586
1
2759
1586
95
1
1
2
1806
1586
2
95
237
2
11
2
159
1586
1002
2759
2
113
159
3
1002
1586
1586
1586
1002
47
1998
1
68
78
66
2
88
1
159
1586
1
102
2
102
99
78
1
35
1586
2
4
104
11
1002
1586
95
25
1530
2014
1586
1002
1
2759
301
1
160
2
237
112
1002
2
1
1
1002
11
1002
1
24
1586
24
2
1
112
95
2759
2
78
1691
1
1586
66
68
1
16
43
113
1
1586
1
35
26
112
99
1
1586
160
2
130
1
2
102
1586
112
54
102
41
2040
2
1586
11
1586
1002
54
66
2759
77
1
1
1586
130
104
2
11
2014
2019
1586
1
1586
154
2014
1586
53
2014
66
1586
1
58
2759
1
130
1
1
1002
66
2
2
104
1
131
1
49
1
99
1
2
84
1586
1
1
2
1
2759
1
2
77
1
66
3
1
1
130
98
1
83
2
99
2759
49
1586
1
2759
1002
2
78
26
47
1
1641
2
25
1586
99
2020
1586
1
1586
1
66
1
2020
1641
1
1
1691
1
212
130
2759
1586
2759
1
2
1586
1
104
1
95
1365
1586
1
3
1002
11
104
88
2
76
69
90
104
1586
159
1
2
2759
1
99
2
1
1002
54
99
11
1
67
2
130
1
1
1
95
113
26
2759
1
113
1
113
1
1586
1
1
2
78
54
2759
2759
1002
11
2264
3
1
11
21
4
2
1
87
1
96
99
99
104
130
2759
2
53
107
2
1586
1641
1003
160
1641
113
78
1
4
1
2
83
1
1
2
35
1296
2014
54
113
1586
2
1857
1
76
1
2759
2759
1
24
78
2759
66
1
77
1
2759
2
2
1
2
26
88
130
1
2
1
2759
1586
1
112
2
2019
1002
2
1586
1
69
2759
1586
113
1
1
1
1
1
1586
95
11
1586
1586
113
83
11
2
54
26
54
130
26
1
2
32
87
1
1
160
88
1
2759
1
1240
2759
1
53
112
1442
113
99
1586
1586
181
1
113
63
104
112
1
113
2
1586
77
2
95
2759
69
89
72
1
1
1004
35
1
54
11
95
1586
1
104
1586
88
153
99
113
68
113
2
78
1
1002
3
2
1586
1586
104
1
92
1003
88
2
1586
66
1
72
24
11
54
2
2
1
1002
1
1586
77
1
1
113
1
160
2032
1
2760
1002
1
54
3
2074
2
1
130
1
53
2
1
1
1
1
2
11
1621
2
1
113
1
160
1
113
1
78
1
89
160
1586
1
1
1
4024
1
113
1
1
1
2
1
2
26
1
1
1586
2
113
1586
1
1
2019
54
22
78
159
1
2759
79
104
2
1
2
2
1374
1
1002
3
1
130
3
95
22
2088
1
1586
2
1
2
66
2022
1
1
1
2
1
113
55
1586
1533
2019
154
1002
113
1
1586
1550
2759
1
54
40
160
1586
2
3
47
1002
2
2
17
1
3
113
1
2
1
113
1
1399
1
2
1586
2
1
1586
95
160
54
78
1
1
2
4
58
72
113
131
1586
88
1
1002
1
1
3
1
1
1
1
1
66
1
1
2019
99
1
2
1586
104
69
1
1586
1240
1586
1586
78
26
78
1586
1586
113
99
1
4
113
78
1
1586
40
1
104
1586
1002
1
76
1
102
78
2
1
2
78
1586
130
2
1
2
130
1586
1
2
2
98
2
1586
84
26
1
1
130
99
2
1
1
95
3
1586
1
102
2759
1
301
53
2014
25
99
98
4
25
56
1
2019
2759
1
1
2
66
95
1
19
78
1
26
1374
1691
2
113
1
113
113
1
1
1586
11
113
113
2
2
1
113
95
78
1
113
1
1817
113
1586
2759
3
3
1
113
95
2
40
1
92
1586
1002
160
67
3
2090
51
26
53
102
2
1586
1002
95
26
78
11
1240
11
113
1002
1
1586
2
1
72
88
2
1
1
112
66
53
1586
113
2
1002
1586
11
4
113
1
113
1586
2492
1586
1586
2090
1586
2077
66
22
61
2
2759
26
2759
95
54
67
1
1002
130
24
2
99
2
1586
2025
1
1005
1825
2239
41
1179
1586
2019
78
78
112
1002
2759
4
47
1
160
1
1550
77
1
205
113
76
2
11
1002
95
1586
1
1
68
2759
1586
1825
1586
89
76
88
104
11
2
1586
1
40
84
67
1
1
4
11
1
113
112
95
2
1
2759
1586
4
1002
1
2759
1586
43
1
102
1
1586
1
1
95
41
2
2014
95
1512
1
113
1006
32
1586
1641
1586
130
1
113
1498
2014
1
160
160
1586
112
1002
1586
113
2
1
1586
95
181
1
24
1
1002
77
112
95
2
2090
88
113
113
1
237
3
1002
1002
1586
1374
3
2759
113
107
1
1
3
2022
1003
11
1
25
3
47
1
2759
1
2077
77
4
1
77
1
19
49
1
11
77
1586
23
160
88
24
78
11
2759
160
11
1586
2
1
11
1
56
1002
90
2759
1586
53
1002
1
1
77
2759
1
11
66
99
1240
1
1586
1586
40
1
1586
70
1586
1
1
1
2
1586
1
2
1002
2
212
2
11
99
1374
104
14
4
1
1002
2
76
160
160
66
1
1374
2014
96
1
104
113
1
95
11
2014
2759
2759
22
130
2
22
4
71
67
53
2
53
1002
1
104
2
1
2759
2
1
2019
3
1
67
2
19
71
112
1
1
2759
1002
2014
2014
1
102
53
12
1374
2
66
1586
1
1
1
66
113
1586
1002
2759
2
1
1
3
130
2759
3
1
1
113
2
1586
1
1
95
41
1
77
2759
2019
1586
2759
1
11
1
1
2
11
130
1
1
1006
3
43
1
78
2
1
1002
1444
53
1004
2759
1
113
2088
1
95
1
1002
113
12
1
1
2
1374
1002
78
72
4
1
1586
131
1586
2
66
1586
1002
3
96
1
1
79
1586
1686
113
2
95
1586
88
2
1
3
66
1
1
1586
88
78
1
1
2
78
2
1002
3
41
1586
47
1
2
4
2
2759
1
1586
1586
2
1
1002
1
2
113
1924
1002
54
2
2
2759
1375
1586
1586
2
159
95
1
78
1
90
1002
1586
2759
32
1
1
71
2
83
66
17
11
56
2708
66
95
2759
4
1
3
2
102
113
95
1
1586
49
2
1586
2
1002
1586
1
2
104
160
1
1
104
78
1586
102
2
32
1
4
1
1
2
2759
2
160
22
2014
1
3
1
2
68
3
99
1
2
1586
1498
11
3
1
2041
1586
1
1
130
113
1
160
2
1
78
2
11
66
1586
1
1
112
2
2
107
1586
2
2061
1586
47
1641
1
1
1002
99
1586
1
1586
3
104
54
1
1002
11
1586
63
113
1586
1586
2
2
2
2759
2
1
11
1
2
2
53
1586
51
160
2
2014
1
113
2
79
1586
1586
35
1002
53
1400
102
1
1
1002
2035
1
113
11
2
78
1586
3
1586
2
1
1
76
2
1586
56
88
95
1586
1
1586
2
1
2
2
1
72
11
95
1
1
66
4
1
205
1586
17
1002
1
1
54
99
17
104
1586
1
1
95
1
40
160
1
113
1002
1440
1586
1
26
2
102
1621
88
1442
83
2
1806
1
1586
1
112
1002
66
1002
2
2077
1586
1691
2759
1
1586
2
95
53
77
78
2
1586
2025
3
160
1002
95
2
130
2759
95
1
11
1
11
2
104
1
2759
2
2759
1586
113
12
2759
1586
2
72
160
1
68
1586
1586
2
47
1
1
11
1
1586
2014
212
113
160
98
1002
3
1
83
4
99
1586
54
90
11
1
1586
1586
1
1
95
54
3
68
1399
1
2
1003
26
2
1002
1
2
41
32
113
2
130
2759
3
22
2
2
2
2759
77
1
2
2315
159
11
1
72
3
1586
2
66
113
1
1586
113
2
66
1002
1
78
2014
66
2
113
1
1586
3
2
102
1586
1
2
2
1
25
66
1
88
53
11
1586
1002
1374
26
1
2
113
2
1
77
14
2014
1
1002
54
3
11
1
54
130
2
1
1498
1
1
1002
2
2
2
2
2
2759
113
53
1586
160
2
2
1
1
68
1586
78
1586
95
1
2
113
1586
1002
1
66
1
159
11
2074
23
2
3
2759
1002
76
99
99
2
95
2
11
130
1586
1586
3
112
83
104
1004
79
2
95
1586
1586
1586
78
1374
66
113
1641
1
1586
2759
2064
99
2090
72
1
2
2
1
1
2
1
2
2759
113
11
3
1
2
90
131
104
66
1
78
53
1586
1
3
35
1
1
1586
77
102
78
1002
1
19
76
1002
212
1
1
2
1
2
1
2014
2
1
112
1
104
1586
11
24
130
1
3
1
112
1
1
1586
1
1
99
177
78
2
2759
2759
113
1
11
113
1641
1586
2084
2
1
159
1002
19
78
1
2759
2064
32
102
1220
160
26
1586
1586
1586
2
205
2
112
35
1586
2759
2
4
67
66
1
1586
1
102
113
63
1
113
78
113
104
88
1586
2307
2020
1002
11
2759
1
40
25
11
1586
113
159
2759
104
1002
76
67
2
104
1586
99
54
1002
1
1
95
26
1002
58
2077
2
1
35
1
1
2
130
61
1
1
1
113
1586
1002
113
2
2
1
1586
1586
98
53
1
130
54
49
1586
1
1
1
11
1
160
2
2
1
1
1
1
1586
1
3
1
1
2
3
160
113
1
1
1586
130
1
1
1
177
1
53
1002
1
1
1586
1586
1
2
1
1586
2
78
1
2073
2
113
1586
1
1
1979
2
92
1
76
92
40
77
1
1
1
113
1
1586
1586
53
1586
11
12
1
1
1
26
102
1586
1
113
68
1
17
160
1
102
1586
1
1
53
95
112
1
1002
113
54
71
1586
2
113
2
1
10
1586
1
4
26
11
113
1
130
1586
2
1
113
2
1
2
11
2759
113
88
1
40
2
17
2
10
66
1002
1381
2
2759
1
68
1586
301
113
41
2074
2759
1
2759
1424
83
1
35
1
66
1
53
23
32
80
26
104
11
1002
1
152
104
112
1
1
1
1
104
1374
66
2
47
1641
47
1
1002
159
1399
2
1586
212
1
2
1586
1
2025
77
95
1381
1
66
35
237
1002
1
2
1
95
130
1
1002
1374
2
2
2759
2090
104
53
96
40
2
76
1
53
1586
1
1
99
95
40
2
1
2
99
1
1
2
1
1
1586
98
92
11
113
66
130
113
90
1
1
47
130
1586
1
301
66
104
1
1
104
78
1
2
1
2
1627
113
1
1550
1
104
22
1002
1
1002
160
3
1
1641
1586
1586
1586
15
1
2
1
194
19
1
1
11
84
2
1
11
2
2
81
112
43
1586
1
2
112
1586
2
2
160
2
104
77
72
1
1
113
1
1
1
99
88
1
2025
11
1
1
78
43
1
2020
53
2
1
1002
113
2
1586
66
1002
6287
1
2014
26
1
2
1002
1
67
1
1
26
113
1
1
1002
1
1
4
68
84
2
1
71
77
1415
113
1
1586
1
2
113
1586
154
1691
99
113
1
96
1
2251
112
1
1002
1002
40
2
2239
2
1
1
1586
2
1586
1
71
160
2
2
1586
1
1
2
66
1586
53
113
2
78
66
54
112
19
1
1
177
19
2759
53
1
1
1641
96
1
1586
2
2
1
1
1
4
1
24
1586
102
160
2
1586
113
1586
113
2
25
76
84
1
2
130
113
113
1
26
1586
102
1002
113
92
1
78
95
2
72
1
2759
1444
66
53
54
2
1
2
95
104
2
53
58
2
2089
1586
68
1
1
95
2759
77
78
70
32
1
2
47
1
1002
2330
130
2
1
130
1
26
1
1002
96
2759
1586
1002
47
99
1002
1
1586
99
1
1
2
1
84
1
1
3
1002
26
130
2759
1
1
2
24
78
72
71
113
69
53
1
2
1
1
4
43
1347
17
3
130
1
83
1586
1017
1
1
1
130
237
1
3
95
1
3
1586
1
78
63
1
1002
113
107
1
1
1586
1586
53
1586
92
95
2
1
1
1
78
1
2
113
1374
1586
1586
40
1586
2
1
41
130
1
1
22
1
1654
17
1
2759
1
2014
54
23
66
1
1
1586
2
107
1
1002
1002
1
11
2
3
2
2014
1
1
1374
1
113
177
2
1
78
35
66
11
1586
2760
1002
1586
2
113
2022
113
1002
1
1586
40
2759
1
1586
53
1
2090
87
1
2
1586
1586
68
1415
99
113
2
1
160
1002
1
2
1002
3
1
2
2
2
159
77
3
95
77
40
11
104
1
1
3
2
96
1
67
1
83
1
1444
1002
1586
1
11
1
66
1
2014
1586
77
10
78
2090
1
11
40
61
130
1586
78
113
113
2
1586
1
1002
1
104
1
301
1586
1586
1
1
19
1586
26
2
3
96
1
75
1
1
2
68
90
1498
1
2
1
1
2
2
160
53
2
1
1
95
1
2014
1
1
1806
98
2088
1
1586
113
2759
1
1
1
1
2
1
56
2
1586
1586
130
26
1586
1586
1
78
68
2
2759
54
53
2759
2
1586
1002
1
99
1
1
1586
2
113
1586
1586
1
160
79
1
88
1586
1
1
1
1642
1
1586
112
104
47
1
160
1641
113
1
1586
84
2
112
53
3
1586
22
22
2759
1586
19
1
113
113
83
102
95
1
10
1
1
1586
1586
54
78
89
99
1586
1
2759
1002
113
53
113
1533
1586
1586
1586
2
1
53
1
104
78
23
99
58
11
2
1375
1
77
1641
1
22
1
2759
1002
4
67
47
20
2
1002
1
68
130
1621
26
78
112
152
1
1
1
95
1
1586
1002
58
1
95
2759
2
2
54
71
1002
1586
1
11
1
1
2
1
53
1
1
1
67
113
56
1
1
53
41
1
66
99
1002
1
3
40
84
2
1586
1
1586
96
66
2
2
1586
26
1
1
1
1
1753
160
83
113
1
2759
130
1
1002
2
130
1
112
3
17
1
1
1
32
1
54
1
69
67
2
1928
2759
1
78
104
130
1
1
112
4
104
17
90
95
2
72
1586
2
1
1586
113
54
84
2
1
1586
1
1
160
205
66
1
78
17
24
1
11
1374
66
47
160
78
1
2028
1
112
76
2
76
2759
2759
1
1
78
22
66
1586
2
113
54
1641
40
1
66
1
95
1002
26
1586
2
88
61
2
102
72
88
1
2
113
2289
1498
78
1586
1586
1
88
113
77
1
77
88
1
2
131
113
112
1002
76
1586
1002
54
2
1
1002
2
84
1
3
1444
2
1
26
113
1
104
1
19
1
131
1512
78
1
58
1002
113
112
1
3
2
1586
1586
2
1
1586
3
1586
2
53
2
1
1
1374
1002
88
1
78
11
90
1
1002
2
2759
43
1
95
2
80
26
1586
78
1586
113
1
17
11
2759
2
88
1
1002
1
1641
2759
35
76
1
1586
54
1
1586
47
24
1
2
1
1
1
1002
1586
1
95
2759
2
47
1586
1002
1
2
1
112
113
88
1
1
2
2239
1586
66
1
1
2
83
1
104
11
1
78
1
2
2077
11
96
2
1
67
113
47
2
2759
1
2
11
1
1
67
1240
1691
2077
95
1
77
2014
24
1
104
1586
1
1
1498
2
2
17
54
95
1240
1
40
11
1
1586
87
3
2
1
1
1
49
1
1
53
1
2014
2
2
1586
2020
1586
2
3
2
1586
237
1586
1
1586
1
1586
99
1586
95
2
1
66
1
53
1
3
1002
160
26
67
1
11
1
53
1586
1
24
1
1
1
1753
113
1
2
1533
1
1
104
1586
2
205
2315
17
1
160
1
78
1
79
1
2759
2
1
1
1586
1641
1
2
1
1586
152
1
1
130
2
43
1586
2
1586
1
77
11
1
1002
1002
54
1586
1
66
112
4
2
1
2
17
2759
1
130
1586
2
2
2759
1
2025
2
1
3
2
1
1
1
1641
113
1
1
1
58
90
1586
104
104
11
113
24
61
1586
1
113
1586
104
1
3
104
112
2
2
130
104
2759
1586
12
1586
1
1
1586
1002
1859
1
98
1586
1
25
2759
2
113
96
2
1
1
3
113
160
99
2
53
3
2
40
3
2
99
1
95
1586
1
11
1002
1586
1492
96
40
1
1
1
102
159
1
1002
1641
1
1002
112
1
2
112
1586
1586
1586
2759
49
112
1
2
104
1
1586
2
237
2
1586
113
1586
113
95
104
2028
2
113
1
1586
1586
2
1586
2019
2014
66
1586
2759
1
99
66
130
1
113
113
11
77
2
3
1
1
1
112
11
2759
130
160
11
1
12
83
70
1
2065
113
1
1002
1002
40
1926
1
35
2
1
2090
2
88
104
3
2
1
99
1
1
2
22
98
1
1
2
1
1002
1002
43
1586
24
78
2
2759
1
1586
1
212
1002
1
2
2
2
66
2
1
2025
2
1586
1
66
54
1
95
2759
1586
2014
35
1
25
2
1424
84
1
2014
78
1
1
1
104
1
26
47
3
56
1400
1
1586
70
78
2
78
2089
1
2
2
1586
113
2759
1
1
113
11
88
2
77
102
1
1
2090
1
69
113
1
48
24
2
1
1
1
1
1586
66
130
92
2
113
104
66
1586
26
1586
1586
2
1
1
1
2
2014
90
104
1
194
1
154
1
1
2
11
2064
1
2
2
1
160
1586
2
2759
78
1002
22
95
2014
1586
1002
1
26
95
68
1586
1586
1002
32
1
1
1
2
3
2
1
177
26
1002
2
1
1
1
78
99
53
78
1586
1
2
1586
130
1002
113
1
78
11
2759
104
1
1
1002
90
1
1
1586
54
2
1381
78
78
2
1998
1586
1002
113
1586
113
99
26
53
1586
1
11
1
90
104
113
66
113
2
1586
2
113
130
2014
41
1
113
2014
113
3
66
1
113
1005
1
1
1
17
95
95
130
159
1
113
130
3
2
1
1
113
2
1
1
2759
26
54
112
130
99
102
2
43
2759
1
77
102
17
1240
1442
130
66
113
1002
1
2759
2759
113
1
88
1586
54
1
1
66
96
1586
11
35
1
3
2
2
1586
2014
98
53
3
1
88
79
1
2
78
48
1586
77
1586
88
112
53
95
2
95
2759
1
77
1
2
1
1
2
113
1002
113
26
2
2
2
26
1586
1586
1
1
69
1586
2090
66
66
95
96
1
1586
1586
1
2
1586
1
1
2
88
76
1
78
72
1
1
49
1
99
69
1
1
95
47
4
1
1002
78
1
1586
40
1
104
3
54
1
1002
2014
1586
1498
99
113
2
1
1
113
113
2
1586
1374
2014
99
1
1
78
1
1
84
1806
113
68
160
3
1
2
66
1
2759
84
1002
2
1
99
2014
84
212
1586
1586
1006
78
113
1
4
25
53
102
1002
2
1444
2
1
3
159
2760
1
1
1
26
32
1
102
2
77
1586
2
1
2
113
177
113
2
66
1
1002
78
1586
83
11
1
113
11
2
95
2
2
1002
1
1
3
2
104
1586
78
53
11
1586
1586
66
113
1
1
1
88
11
2
1586
2
83
78
2
90
2
130
1
1
2
77
2759
104
160
24
1586
1424
99
1
1
1
1
47
1
1
237
95
53
1586
1
1
71
11
2759
4
1
1
131
53
35
1
104
1
2
2
130
2
2759
112
66
2014
1586
21
113
95
25
113
1
1691
1
2
113
2759
2014
53
1
1
1
1
2759
41
1
2028
40
1
237
2
1
101
77
1
130
1
104
1002
47
1
1
1586
2
84
95
1498
112
1586
1586
92
1
79
1
95
66
66
53
2
70
63
2065
1586
67
2
1
2
130
1550
95
26
1586
77
83
1
1
1
3
1
2014
1586
2
3
2759
2759
2759
88
1
2
1
2014
113
113
32
104
1002
69
2
1586
1586
1586
19
2
1
2
1
17
1
1
2759
1586
26
4
1002
1
1586
41
1586
1
1
1
4
1005
113
35
1005
1005
113
160
2
113
1
11
1
1
92
2
1
92
113
99
113
1002
1586
88
1005
11
2251
1586
1
2014
2
88
1586
4
102
113
1
2
1586
2028
17
66
113
1374
2
53
1
1
1
53
95
113
1
40
2
2
1
1586
1641
1
1
159
2
76
1
159
2
1
113
53
2
35
2
1
1002
104
10
66
1
1
1586
2019
3
2
1586
2025
2759
1
2064
1
237
113
11
99
2
113
2065
2759
113
26
99
102
11
2
1586
113
53
1
1
61
1
1586
99
1
2759
1
1586
2014
2
1
95
1586
1
2
112
1442
54
2
35
1
160
104
160
113
1
1
1
11
53
1586
78
102
1
92
11
2
2759
43
1002
2
1
2
160
1
113
237
2
1586
1
2
1586
2
32
160
1
1586
1
2
1
26
113
1
47
66
1
1586
113
3
1
1
1
78
2014
2
1
160
113
130
95
1
1586
99
1
1
2
85
1586
1586
67
1
2
2019
1
88
3
130
1
131
1002
1
1
1
2759
2
130
1586
1002
1
66
113
2
2
66
113
1586
2
1
1
113
11
26
1240
4
1
2
1586
2759
1
160
187
113
113
113
41
1375
1002
1
26
47
66
56
47
95
3
1
130
71
2
5411
53
53
1
1586
2
66
1586
2
1
1
1002
2
104
2
54
2019
78
2014
11
1586
1
2
2
77
3
1002
102
1586
1
2759
1586
1
84
1
2
1
1
1586
47
2
54
98
11
78
70
70
1
1
102
2
10
78
1
1
54
1
177
113
1438
1586
17
160
1586
104
1
92
2
2
2074
113
1
2
113
1
78
1
68
69
66
1
1
40
130
1
1586
1586
11
2
70
11
2
102
24
1
2
113
58
1586
1
25
1
2
2
2077
26
29
1
66
1586
1374
88
113
90
159
53
1
2
113
1444
1002
1
3
112
1
53
1
1586
1586
1002
1
130
2759
32
1002
194
11
77
66
1
102
2
1586
1
1
1
2
2
1586
113
181
2
113
2
181
95
2
1586
104
113
113
11
1586
2
1002
2
20
2759
113
2
66
1586
1
12
112
113
1
1
2
1586
1
1002
1002
1586
1586
1
113
56
66
11
1
2019
1
1
1002
95
1
53
1002
11
2
1586
1
1
1
1002
160
23
99
130
11
53
112
1
54
78
1
11
2088
1
66
83
26
1
113
4
77
53
1586
1296
1586
104
1002
11
1
1
113
2
2088
95
1586
53
90
1586
1586
1
1
4
95
1
1
78
54
4
99
112
53
1
26
2759
1
66
2
1586
1
1586
113
1
1
1
1002
102
1
17
78
68
77
2
11
1002
1
1
1586
1
113
78
96
1
1
95
26
1004
1691
95
1
1179
76
113
102
78
2
1
1374
1586
54
1586
11
2759
53
90
1
112
102
77
99
11
1002
1
2
1586
78
1586
96
1871
2074
113
1586
1586
79
90
1
70
1
1442
72
1586
77
2
1002
1375
66
78
2
96
67
1
2
1
92
68
2
2
1002
1004
1002
95
1586
1586
68
41
1002
77
1586
2
2088
2
113
1586
113
1586
113
1
1
1220
113
1
1586
1586
1442
2
1
1
10
19
1586
1002
11
1
112
1091
2014
2
1
104
2
102
76
78
1002
11
104
95
40
2759
1586
2
113
113
1586
22
77
3
78
1586
1586
77
1
2
1586
1
1
1
1
1
104
1586
2
84
1
3
95
1
54
1
2
102
160
113
1
113
1586
47
95
1
20
2
2759
78
1
1
2
40
78
3
113
1
1002
14
1002
1
130
113
1
2760
112
2034
1
1002
104
2
160
1586
102
78
1
2759
2
2
1
112
1530
95
1
11
2
1586
11
41
113
49
90
102
159
130
1
66
1
1586
2
2
1
205
3
2
78
2
1586
99
1586
24
1
1
1
3
2
1586
2
1
1
2
1586
72
66
102
1
88
2759
1
2
88
1
2
22
1
1002
2
1
77
1
1
2
113
1586
112
1
130
2
1240
2
2
78
1586
1
130
1002
2
24
1
2
1586
1586
1
1
1586
2074
95
2
1586
1
1002
2759
24
1586
2759
1
1586
2
2
113
160
2088
1691
1586
2
1
1
78
79
1
113
68
90
237
130
23
1586
1
1
22
1
102
2
1
66
2
1
78
1586
1
112
77
1
1586
1
113
11
2
1586
22
102
2
83
102
1002
66
88
2
2
3
2
1
98
66
1
2
32
113
2
1691
160
1
1
113
1
1586
1002
2
102
95
1
1586
1
1
160
47
104
1586
68
1
2
1586
2
2
68
78
11
2759
78
2014
2759
2
1
99
1002
88
113
113
95
2
1
1
160
1
1
1586
98
76
11
1
88
1002
53
1586
2
2
1
2
113
26
1
104
3
1
84
113
1002
1
99
1
1586
78
1
99
107
98
1
11
1586
53
1
2
2
78
1
11
53
1586
35
72
113
113
3
1
17
95
53
2019
1
2
1586
1498
1
53
1
2014
2759
112
17
78
1
78
88
1
1586
53
113
1586
4
2077
1641
102
1586
1399
1
113
1
1
2759
2
1
1
130
53
1586
1586
1
26
1
1
1002
66
99
92
1
1002
2090
1
66
1586
1918
1586
2759
1586
2
35
99
159
1
160
1
2014
205
1586
1
113
104
66
1586
112
1586
113
1586
1
104
95
2
54
1
1
17
1586
1
102
130
2759
1
113
1586
1
1
1586
212
1586
1
113
2
99
1
1586
112
160
75
2019
1
2759
2
1586
95
3
77
1
2
1
11
2759
1
1
1586
53
1
66
1
4
160
1586
160
1
2
66
1
22
1
1
1
1586
1
3
1641
1
1586
1
2034
2
1
1
2014
66
66
1
83
237
1586
1586
1586
95
4
1586
1
1
99
1
106
78
1586
2759
113
2
130
32
41
1586
159
66
2
1586
1586
1
1
113
54
72
1
113
2090
77
1
1
2
104
1586
53
2
177
113
1
102
1586
2759
66
88
54
10
3
160
2
1586
2
1
4
2
2
1
84
26
1
1
1
32
1550
88
2
90
66
32
2
113
11
1
68
1586
1424
104
1
2759
11
1586
1
1586
1
2759
1
2
1586
1
1586
1002
2
3
66
1
1586
113
2759
1006
54
76
152
2
22
1
1586
92
1002
1586
1002
66
53
1586
2
1641
43
1586
1
113
54
66
160
95
1
1586
1
2
2
1
1
1586
66
1586
1
1586
1002
2759
35
90
11
1
1
99
102
104
2760
1
1002
2
1586
1
4
113
78
1
66
1374
2
1
1
2759
2
2090
70
113
24
1
2
75
112
78
1002
160
2
77
112
95
1
2
1
113
78
2
2
90
113
78
1
1530
1
212
2
66
63
1498
1
2
66
113
113
1002
1
11
11
1002
1586
1586
78
113
99
1
1
1
95
1586
1007
2
79
1
1002
53
1
17
1586
2
1002
1
78
1
26
1
11
79
2
99
1621
99
1
78
11
1586
2
1
2
78
113
1586
1
67
2064
2
78
2759
41
2014
72
11
24
66
1
11
1641
113
1691
1586
2
2
2
54
2
1586
1
54
104
90
102
2
2
2064
14
1002
2
11
78
1
1586
43
1
1
26
1
1374
25
2759
1
2014
1002
68
1
2
25
1586
102
2
24
78
1
1002
1586
96
2064
1375
47
1586
1
113
1374
2
77
26
1
130
1
1586
112
1
1
1
2
113
1
1586
77
1
11
3
1291
2
66
1
71
1498
2
2
1
78
43
1586
23
1
3
1
113
112
66
160
2
1
1
72
130
2
1
54
1
2
1
1586
1586
2014
2
26
159
2759
1
1586
1
1
2759
2
1586
26
53
159
53
2
2
2
2
1
113
1928
2
1586
1
113
2
66
1002
1
2
1586
1
1641
2
95
130
1
11
88
1
1
17
1
99
113
2
1
2
113
113
153
77
68
1641
102
1374
1
1
1
4
40
113
1415
160
1806
1
23
1004
1586
160
212
1
1586
2
2759
1586
2
2
26
1586
1
1002
78
90
102
2
3
1
1
2
2
19
2014
1
1
53
1586
71
2759
1
1
1
112
3
1002
1
1586
113
77
53
2
1586
1
1
1586
113
113
11
11
1
1002
1
2759
2
102
247
1586
1586
1
2
90
22
53
1
1
113
1586
1
